flow_duration,Header_Length,Protocol Type,Rate,fin_flag_number,syn_flag_number,psh_flag_number,ack_flag_number,rst_flag_number,ack_count,syn_count,urg_count,rst_count,fin_count,Min,Max,AVG,IAT,Number,Magnitue,Radius,Variance,Weight,APS,ABPS,subARP,Predicted_Label,Detection_Method
0.2384028434753418,41.04347826086956,6.0,96.47535937371866,0.0,1.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,54.0,1456.0,472.1304347826087,0.0108364928852428,23.0,465.75757575757575,306564.1324609734,1.8898397166691323,132.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.2553508281707763,41.04347826086956,6.0,90.07215745005458,0.0,1.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,54.0,1456.0,319.0434782608696,0.0116068558259443,23.0,324.19615384615383,198883.3345857988,1.1134412145918575,130.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
2.150109052658081,40.0,6.0,5.116019574170531,0.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,54.0,182.0,93.45454545454544,0.2150109052658081,11.0,90.83928571428572,1024.3590561224491,7.188730900803989,28.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.4574370384216308,40.0,6.0,43.7218640384024,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,54.0,1452.0,371.85,0.0240756336011384,20.0,371.85,229633.725,4.487152188403426,100.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0670480728149414,40.0,6.0,44.744015361638574,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,54.0,481.0,267.6666666666667,0.0335240364074707,3.0,321.0,5724.5,0.0,2.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0671329498291015,40.0,6.0,44.68744495269483,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,54.0,446.0,256.0,0.0335664749145507,3.0,303.5,5724.5,0.0,2.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0561389923095703,40.0,6.0,106.87758638263172,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,2.0,54.0,97.0,66.5,0.011227798461914,6.0,66.5,129.0,0.0,9.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0256259441375732,40.0,6.0,195.11476233450875,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,64.0,222.0,105.6,0.0064064860343933,5.0,102.83333333333334,2773.7777777777774,0.0,6.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
9.489059448242188e-05,40.0,6.0,21076.904522613066,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,54.0,58.0,56.0,9.489059448242188e-05,2.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,DoS-High_Rate_Attack,Rule-Based (Rate)
0.3544960021972656,40.0,6.0,11.28362513316618,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,86.0,71.0,0.1181653340657552,4.0,71.0,226.0,1.3061224489795915,4.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
