flow_duration,Header_Length,Protocol Type,Rate,fin_flag_number,syn_flag_number,psh_flag_number,ack_flag_number,rst_flag_number,ack_count,syn_count,urg_count,rst_count,fin_count,Min,Max,AVG,IAT,Number,Magnitue,Radius,Variance,Weight,APS,ABPS,subARP,label
2.950687885284424,20.0,17.0,54.56354797907771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1153.0,290.8074534161491,0.018441799283027648,161.0,244.96069182389937,30571.16095585617,169.75430915349003,5724.0,0.0,0.0,0.0,MiTM
1e-06,40.0,6.0,1000000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,1e-06,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,MiTM
0.571436882019043,40.0,6.0,12.24982184430778,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,54.0,1454.0,425.7142857142857,0.09523948033650716,7.0,383.375,166059.84375,151.48837809917356,12.0,0.0,0.0,0.0,MiTM
2.812058925628662,20.0,17.0,87.83599722924755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,273.0,158.085020242915,0.011431133844018952,247.0,157.0979769208297,2575.7633382939975,8.960311278230199,13692.0,0.0,0.0,0.0,MiTM
2.803679943084717,20.0,17.0,72.76151491655332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1243.0,581.7892156862745,0.013811231246722743,204.0,435.3296332046332,67001.80054104366,610.6036189476788,8288.0,0.0,0.0,0.0,MiTM
0.31839799880981445,20.0,17.0,6.281446514978382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,0.31839799880981445,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,MiTM
0.05602097511291504,40.0,6.0,53.551370606335304,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,54.0,82.0,71.33333333333333,0.02801048755645752,3.0,74.0,72.0,0.0,2.0,0.0,0.0,0.0,MiTM
0.7544200420379639,40.0,6.0,10.60417215108586,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,54.0,1454.0,379.25,0.10777429171970912,8.0,379.25,165889.6875,179.54178145087235,16.0,0.0,0.0,0.0,MiTM
0.1056060791015625,46.0,6.0,18.93830371333622,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,66.0,60.5,0.1056060791015625,2.0,60.5,0.0,0.0,1.0,0.0,0.0,0.0,MiTM
0.4418931007385254,20.0,17.0,6.788972253665358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,178.0,150.0,0.2209465503692627,3.0,136.0,0.0,0.0,2.0,0.0,0.0,0.0,MiTM
2.870842933654785,20.0,17.0,89.17241587790174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,239.0,156.3671875,0.011258207582959942,256.0,155.3169630642955,2236.6618595294194,6.533649662731544,14620.0,0.0,0.0,0.0,MiTM
0.4016709327697754,20.0,17.0,7.468800341894547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,178.0,150.0,0.2008354663848877,3.0,136.0,0.0,0.0,2.0,0.0,0.0,0.0,MiTM
2.915126085281372,20.0,17.0,57.28740202463007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,1253.0,400.6167664670659,0.017561000513743204,167.0,334.8743722536096,58728.41703860296,0.0026054824042935657,6372.0,0.0,0.0,0.0,MiTM
0.0549321174621582,46.0,6.0,36.40857284224963,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,66.0,60.5,0.0549321174621582,2.0,60.5,0.0,0.0,1.0,0.0,0.0,0.0,MiTM
0.2628300189971924,40.0,6.0,15.218961727666006,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,83.0,67.5,0.08761000633239746,4.0,67.5,183.25,1.3456,4.0,0.0,0.0,0.0,MiTM
0.2786681652069092,40.0,6.0,14.353989796538215,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,83.0,67.5,0.09288938840230306,4.0,67.5,183.25,1.3456,4.0,0.0,0.0,0.0,MiTM
0.29210901260375977,40.0,6.0,13.693517924508281,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,86.0,69.0,0.09736967086791992,4.0,69.0,226.0,1.3061224489795917,4.0,0.0,0.0,0.0,MiTM
0.054016828536987305,40.0,6.0,37.02549842648623,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,54.0,86.0,70.0,0.054016828536987305,2.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,MiTM
0.48859500885009766,40.0,6.0,14.326793915628434,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,54.0,1454.0,425.7142857142857,0.08143250147501628,7.0,383.375,166059.84375,151.48837809917356,12.0,0.0,0.0,0.0,MiTM
2.7830121517181396,20.0,17.0,112.46806802721439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,267.0,174.3514376996805,0.008919910742686344,313.0,175.77255962626015,2523.321015156606,4.160727902534549,24402.0,0.0,0.0,0.0,MiTM
